,potAbsDelta,potAbsTheta,potAbsAlpha,potAbsBeta,potAbsGamma,kurtosis,RMS,skewness,media,desvio estandar,label
58,10.192338423976812,80.9420630732957,71.9430421821566,152.08964108759145,55.85859649163105,0.048502339505684056,21.34016660832837,-0.15039787063601012,2.749983681971514,21.162237609007786,0.0
59,9.439070822851095,3.58400345309732,2.799489888669693,7.75393079683095,2.405099780021021,1.7390729388682233,7.18898015619769,-0.7689331032446358,-0.1255296046080535,7.187884111793339,0.0
60,47.20800959172362,71.18228797780705,57.267690260242055,56.40438769921196,48.25223758537934,0.3623633088322409,18.402203646146052,0.3397790374380874,0.6838162497645341,18.38949413036664,0.0
61,445.1980294981466,215.77283544619107,218.76173327170997,468.274727322191,407.6890392441227,3.129890417658289,50.31187128580336,1.0759793996953346,3.9547416748580693,50.156200120866266,0.0
62,857.7655039055352,462.8578742556684,459.85055156886403,224.32110886125812,160.87906900689728,-0.17480907996643857,46.32267067381981,0.38318488087383484,-5.90249824459124,45.94507952792946,0.0
63,6.8739024534773225,23.25418159198138,35.71495055110444,11.893026193477464,2.8290162913518038,-0.5545915707303979,9.197994876867455,-0.0032715720050848452,0.7317055196599032,9.168844899297794,0.0
64,18.981377815157202,39.656509713391664,76.3610900261246,30.741419422593204,40.46943873922984,0.13723614450321797,19.612812446941728,-0.22331894336375296,-0.09765321334179888,19.612569335220627,0.0
65,3864.7915580996014,2078.9079956972228,276.15873098278314,199.56190953506726,58.98450800547391,7.303821981949508,80.62047339453483,-2.347309001055349,1.6712470755030173,80.60314921621561,0.0
66,9.250907903799948,59.49881332374582,92.67102615785397,28.60083364594347,2.4580951913163642,-0.21794639525185922,15.254115409697878,0.3026938462062839,-0.47757646371603957,15.246637585175517,1.0
67,17.114346927845578,19.59159913781932,40.77206854095828,38.751557777622516,1.9854525385235382,1.2971138458916318,12.866947172269633,0.7871212608400076,0.5053689502115077,12.857018774122546,1.0
68,3159.465729192828,4709.0390939797,796.8206469548571,550.6756374849044,384.9949180422667,3.4703215344127996,89.50186019139511,0.668681146052436,-1.0831668866324202,89.49530561552231,1.0
69,10.728659907849368,6.699311868963959,7.475067560274601,19.84139004570971,2.8057282353925053,0.5249236709564484,7.26767505127102,0.009180881601567954,1.7279745448067703,7.059263745134265,1.0
70,9.276414850808484,9.987588972532606,20.899977073423294,26.93754980387646,3.6172860552957387,0.39873428766303487,8.749486543403927,-0.2471619776468387,0.12201821729276785,8.748635683799794,1.0
71,73.7614845198617,181.06579432941996,115.9139964427982,171.5521285267425,130.60253072755498,2.473869844073061,31.93477428945249,-0.41038252623356314,0.5662971966503226,31.92975283968452,1.0
72,262.05049621352106,103.230372754704,159.54192363447706,368.0924457245542,314.704790902118,4.0713181707983725,42.56744253611635,-0.7155205292809353,-0.8525709129919169,42.55890373240232,1.0
73,8.218373369810921,17.490998082875745,49.69619253934961,26.172046263881196,3.077516834538682,0.8325025660424412,11.07119949283042,0.21018230268327198,-0.2637306555583654,11.068057840080494,1.0
74,20.06272366698226,8.501878558000204,7.431393713265309,19.51754537618309,2.5220272337610252,0.18014229628757628,8.63464068043898,0.2889056207995366,0.5948310443237823,8.614127681257136,1.0
75,3712.7321582089294,925.4098285763961,220.13799965873247,465.7699243536861,270.3434803308837,10.134573157647164,133.32393579637514,2.1309017176872636,-1.2330833498901388,133.31823341796945,1.0
76,122.30013336458931,56.37765291432857,80.2244725198839,67.99288470225437,34.66601452142202,1.104256139332536,24.447417642685323,0.09920648876967418,0.15979831003861722,24.446895383585833,1.0
77,47.97286924036412,71.16704091286176,65.41725022512686,218.08161602489588,150.46334148207313,0.1809810913571237,29.9728126882696,-0.018466739971192525,-1.7604967176206834,29.92106535124279,1.0
78,10.683147206277777,14.7117582491082,5.697948457600711,13.439185259255495,3.419256528392132,0.24330547693100035,7.876358716068097,0.18564649461064323,0.4762576980432678,7.861946656473599,1.0
79,82.28465250942847,37.96901208756066,51.101158638337296,62.933389714178794,2.754749829146668,-0.014141103571434055,16.2793224608003,0.044644369068817996,-1.1912985459314007,16.23567514941029,1.0
80,14.451154545118369,15.789825652782715,34.6389225066158,36.38601258976391,14.10028785597311,-0.11494537680843697,12.695346245858582,0.024970671738160036,-0.13543598791596018,12.694623798892696,1.0
